2200013680374,211238227,01/04/17,5.7,5.6,5.7,5.5,6.1,5.8,5.7,5.7,5.5,6.1,5.7,5.3,4.9,5.1,6.1,5.9,5.7,5.5,5.7,5.4,5.6,5.5,5.5,5.6,5.5,6.2,5.8,6.0,6.6,6.5,6.0,5.4,5.5,6.9,6.9,5.8,5.6,5.6,5.5,5.7,5.9,5.7,6.0,5.8,5.7,5.2,5.4,5.3
2200013680374,211238227,02/04/17,5.4,5.8,5.3,5.5,5.7,5.8,5.5,5.5,5.4,5.1,5.6,5.6,4.9,5.3,5.0,5.0,5.0,5.3,5.4,15.3,5.8,7.2,7.1,6.3,5.9,7.0,6.5,5.5,5.5,6.1,5.2,6.4,6.1,6.1,6.2,5.9,6.2,6.1,6.4,6.8,5.8,6.0,5.8,5.8,5.9,5.2,5.1,5.3
2200013680374,211238227,31/03/18,7.0,6.8,6.8,7.0,7.1,6.8,7.0,7.1,6.7,7.3,6.7,6.7,7.0,12.5,6.5,6.4,6.5,7.1,8.3,6.7,8.2,8.0,7.1,6.5,6.3,6.3,7.4,7.6,6.4,6.8,6.9,7.2,7.8,7.8,7.6,6.8,6.7,6.6,6.5,6.2,6.1,5.9,6.7,6.0,5.8,5.4,5.9,5.4
